"","label0","label1"
"17171",171.29,84.308
"28386",199.29,104.28
"57380",150.25,91.713
"18718",166.32,80.159
"8435",155.99,104.78
"12865",172.49,85.44
"49387",162.57,105.59
"33500",125.62,77.662
"46609",129.93,69.638
"52789",149.15,71.577
"23763",127.75,109.18
"28836",153.68,96.929
"18059",146.56,128.76
"10130",145.68,89.156
"24084",205.71,75.626
"40999",158.79,103.74
"16529",144.55,112.43
"38742",131.64,110.59
"36390",167.04,120.81
"34302",133.22,73.502
"37892",157.96,94.035
"10949",173.3,98.406
"28446",165.9,69.954
"64823",132.83,114.09
"50422",180.18,107.5
"53864",155.44,85.023
"45231",167.48,109.51
"33887",140.9,83.434
"5005",120.9,127.33
"3684",144.94,108.51
"47988",126.12,79.066
"41402",145.97,72.17
"17051",151.28,66.809
"54307",142.34,93.294
"10944",144.56,69.751
"8628",173.49,98.334
"46292",149.61,99.995
"55736",140.1,89.13
"35498",165.53,108.53
"65261",180.93,109.67
"51531",171.13,106.56
"26111",155.99,70.394
"16375",174.91,98.741
"52064",142,71.824
"5324",151.92,79.522
"43196",132.24,68.657
"768",164.04,75.14
"9472",169.73,79.79
"3656",196.9,112.92
"36856",126.9,99.631
"43559",149.54,92.044
"38620",127.29,85.194
"40941",142.7,132.88
"63896",173.73,95.519
"6375",141.26,91.522
"16720",127.35,123.55
"59970",167.3,99.966
"32937",189.5,114.74
"40596",160.4,86.532
"32361",149.12,86.768
"40976",145.06,112.34
"25028",167.65,101.6
"56919",163.98,100.11
"38644",178.49,87.151
"14700",150.92,93.312
"41104",169,117.45
"60072",201.53,112.27
"52896",102.06,71.397
"34546",178.22,105.3
"59455",161.84,87.814
"36977",133.65,110.88
"37666",128.83,94.768
"16288",137.56,113.06
"27516",169.32,96.62
"54143",106.86,93.516
"51893",156.06,80.695
"9077",166.96,93.013
"24981",170.36,105.19
"26609",163.19,109.15
"61232",120.54,131.06
"53291",138.42,99.118
"23690",172.79,107.22
"32067",161.06,103.08
"59969",163.92,72.675
"1184",145.86,92.252
"46402",169.24,101.25
"58672",124.57,117.01
"39707",159.82,81.304
"15112",139.42,113.78
"36502",183.62,104.03
"57748",179.68,111.66
"38714",154.56,98.899
"56431",171.95,122.58
"17683",142.71,107
"46988",162.34,120.85
"38940",139.85,52.939
"830",138.3,63.631
"1426",119.07,111.03
"61686",144.88,106.96
"41623",162.59,109.29
"5895",158.12,79.484
"23315",148.24,76.255
"64329",176.34,109.58
"64285",152.59,68.523
"60082",179.07,82.59
"49799",145.33,86.38
"60919",147.54,107.22
"34897",134.69,107.56
"18794",179.98,107.05
"52993",195.55,77.268
"49253",128.14,99.44
"15537",130.92,99.534
"45483",140.08,114.14
"14506",184.52,119.41
"65096",160.32,87.338
"30855",141.08,105.79
"61631",126.4,93.938
"3595",133.89,130.08
"55320",148.25,79.747
"44392",191.39,92.233
"53321",167.05,87.111
"64769",148.87,76.054
"2968",149.98,87.195
"11032",162.59,95.487
"61403",128.76,89.612
"13949",166.67,57.606
"3611",131.01,68.538
"31899",151.26,71.847
"33518",149.54,125.54
"19164",157.99,80.376
"19158",146.25,103.95
"19559",163.37,98.312
"46871",143.67,102.78
"2985",189.85,110.45
"20845",142.98,130.24
"29338",124.56,71.566
"17468",125.27,60.107
"27339",145.24,124.71
"19310",154.09,129.81
"22714",158.85,87.111
"12708",147.28,100.11
"18484",149.11,105.73
"25068",159.66,126.44
"62393",133.56,101.61
"58702",116.15,125.11
"41332",139.21,110.49
"1602",163.68,91.264
"28726",117.93,113.66
"17293",160.32,128.91
"14406",145.42,101.17
"40865",149.03,70.542
"25686",140.53,104.31
"35816",188.32,98.569
"25088",160.56,77.32
"43098",146.79,93.635
"10343",175.31,96.702
"3389",164.3,80.892
"59274",177.16,108.31
"33603",183.05,99.531
"43696",142.8,94.06
"30498",165.27,93.997
"63048",187.35,92.141
"29874",168.32,101.27
"52385",154.02,77.83
"20106",154.04,119.73
"46652",155.44,76.653
"52515",161.4,100.31
"34424",158.99,69.363
"7043",179.25,98.655
"34958",147.66,107.65
"30503",171.32,99.468
"62122",173.71,127.3
"17176",132.66,92.903
"54969",131.14,94.443
"26676",154.4,103.02
"33019",123.07,95.461
"40",154.28,91.036
"42899",177.44,98.456
"41185",139.35,75.274
"28227",141.74,104.66
"28235",186.01,123.7
"20788",118.16,106.55
"14675",162.12,108.18
"50755",136.2,101.39
"4165",150.38,95.112
"1111",139.53,93.321
"45462",177.39,114.29
"6898",179.72,103.82
"7453",131.45,81.355
"63316",125.62,98.268
"59796",151.35,111.84
"61998",156.41,128
"43141",161.71,98.172
"64432",135.97,125.18
"47452",105.56,85.282
"29882",140.03,90.654
"5805",145.61,122.54
"48836",180.23,101.5
"10272",113.51,56.934
"1963",206.38,123.32
"62353",159.15,91.489
"30348",139.39,129.49
"37081",176.68,100.65
"34334",100.81,75.759
"32462",164.93,135.18
"29367",157.23,84.909
"57802",165.5,128.95
"35575",117.94,86.352
"20248",185.28,91.151
"47167",155.77,85.286
"55750",168.86,104.79
"10301",136.46,72.562
"59874",184.58,105.04
"44442",127.42,75.491
"12200",175.53,102.32
"34044",131.05,75.002
"38677",179.5,111.36
"52996",177.45,102.51
"12547",153.35,95.114
"26634",133.26,89.512
"53950",150.17,80.914
"64038",150.17,73.725
"42866",161.26,98.727
"56279",138.02,90.165
"5710",157.34,121.97
"35080",150.99,118.46
"10813",201.24,59.476
"32396",141.19,127.33
"30361",172.82,98.694
"4545",164.27,72.753
"40122",119.87,99.316
"6577",118.43,127.96
"27229",148.09,56.851
"11684",167.82,102.54
"24944",136.56,126.27
"32425",147.68,104.45
"21971",149.16,97.498
"54087",165.91,110.77
"52936",153.06,112.58
"31877",176.87,105.29
"30833",104.17,113.5
"62646",158.62,108.01
"14931",191.96,100.65
"50479",159.29,112.07
"57245",154.34,48.271
"9389",141.21,119.22
"15154",135.22,98.104
"16139",208.48,114.82
"51015",139.52,112.42
"18539",137.29,98.634
"59238",148.3,87.362
"36674",191.06,95.879
"25341",143.01,50.618
"59086",158.05,122.31
"25381",163.65,113.89
"3754",180.32,105.96
"40303",137.46,128.37
"32444",116.94,79.816
"21497",146.46,103.87
"34825",125.75,98.174
"41620",154.14,95.238
"21442",145.12,97.441
"56209",138.34,86.123
"38697",132.63,113.68
"1427",148.56,105.81
"19937",139.37,72.852
"39957",134.05,82.156
"47217",133.53,73.626
"31449",150.94,85.356
"34001",134.44,104.66
"35284",135.83,104.7
"62435",180.71,101
"47547",160.23,67.535
"29623",159.89,100.63
"16087",162.48,102.29
"51226",132.28,90.623
"58039",120.08,103.25
"49529",149.6,100.94
"28069",167.85,104.55
"39742",146.1,69.023
"60300",175.71,127.58
"33434",144.19,60.31
"43721",174.42,97.596
"35056",139.32,93.047
"32791",131.17,82.256
"43279",142.92,99.129
"19810",186.37,94.964
"49669",133,105.97
"51579",165.54,69.826
"47701",182.6,88.991
"63678",165,89.864
"4526",115.65,124.88
"27482",145.8,92.478
"51238",164.42,91.203
"27647",157.56,112.53
"63991",105.07,106.37
"7427",153.12,98.749
"20914",159.15,107.22
"54128",155.39,116.41
"28702",92.764,62.055
"54351",163.96,118.88
"42123",143.66,113.98
"20496",165.4,107.09
"43983",181.49,104.49
"4700",175.3,50.302
"64468",149.16,112.84
"4780",156.72,107
"13535",122.1,75.481
"21297",145.63,103.94
"49595",175.62,68.013
"61054",104.09,70.238
"37866",186.33,109.12
"28176",153.55,125.42
"22603",120.35,101.62
"6957",162.79,127.42
"11927",175.8,107.91
"14880",146.8,62.926
"16092",179.6,75.436
"57737",146.59,107.05
"60325",188.53,104.27
"22367",142.09,75.287
"24013",129.9,128.55
"57558",144.89,104.07
"38848",114.53,99.95
"42151",138.9,90.524
"12978",156.32,76.33
"51817",187.17,117.99
"52324",147.09,101.04
"2388",136.96,107.67
"45369",149.77,99.209
"29980",138.86,72.772
"13893",179.55,108.67
"54347",162.9,103.62
"59283",182.78,101.14
"25223",158.35,110.19
"11391",144.4,92.681
"16842",154.21,127.49
"64926",111.37,71.76
"18247",187.75,95.631
"23260",167.34,78.895
"40735",158.37,67.016
"49881",168.89,101.82
"36506",188.93,63.688
"47490",165.28,98.925
"50436",175.4,101.96
"16425",194.78,102.91
"47402",172.09,111.46
"27424",117.81,70.697
"40945",150.12,104.07
"24797",138.19,73.727
"16837",147.29,107.44
"49230",142.95,117.37
"3353",101.96,97.962
"40709",198.57,110.49
"3370",152.96,104.63
"12528",139.84,129.89
"5577",165.78,122.31
"14075",138.77,81.71
"65533",143.72,61.005
"10866",125.25,94.998
"34063",165.34,116.39
"24432",172.82,135.53
"31920",134.99,101.6
"52189",199.11,51.797
"15819",135.11,136.08
"7078",126.84,103.81
"31108",137.47,102.26
"15255",164.48,114.89
"35238",182.64,110.06
"3938",112.84,86.518
"59737",118.6,100.4
"37955",163.37,100.4
"24991",139.76,81.105
"22329",134.17,93.595
"21522",145.89,99.623
"47010",132.47,97.876
"22475",140.05,128.84
"13907",182.37,98.671
"33054",110.25,88.286
"9218",163.93,83.944
"16836",172.46,99.615
"607",171.27,79.853
"25357",189.15,131.24
"4596",142.67,109.52
"59774",144.72,76.178
"60359",134.53,106
"47476",132.61,105.67
"9296",163.09,118.23
"55156",177.82,91.794
"6607",161.01,132.3
"52613",157.41,106.76
"7393",166.66,93.243
"24000",131.69,83.075
"63607",150.5,115.26
"61048",131.9,83.94
"37902",150.59,110.98
"15998",131.46,66.338
"65308",149.83,58.464
"35197",143.97,57.838
"40080",175.17,111.89
"60372",143.93,108.09
"33708",170.89,102.37
"13965",177.39,123.11
"275",168.99,105.71
"13259",137.77,129.3
"6426",145.34,90.018
"6894",180.67,125.45
"167",112,83.632
"44888",166.82,103.23
"9674",141.42,122.81
"14410",183.35,82.879
"4132",165.47,90.938
"50561",175.7,81.586
"16472",163.79,109.27
"17888",123.42,80.768
"51269",149.34,96.218
"64292",156.72,101.97
"39973",156.63,94.537
"53639",131.07,98.158
"36505",150.19,92.279
"48163",163.32,96.81
"39586",166.47,99.053
"52635",137.67,64.413
"13697",144.96,86.649
"42590",145.57,68.032
"11384",143.06,111.11
"28220",120.03,69.462
"22239",188.19,78.87
"24634",128.17,83.434
"9243",152.6,90.165
"17932",179.04,112.4
"48632",166.45,75.303
"53586",175.32,97.122
"11098",183.79,92.503
"27787",144.75,108.55
"51174",170.16,97.056
"34756",174.97,103.59
"23606",132.14,91.786
"27770",157.33,84.937
"15123",145.14,80.316
"8845",150.76,124.35
"45834",180.82,121.25
"54617",143.24,100.68
"33826",153.3,81.887
"47990",139.1,111.34
"3144",146.61,107.7
"6541",176.82,124.62
"31105",170.84,81.873
"56942",188.82,133.6
"13639",140.61,99.242
"30595",152.72,95.813
"55",158.87,95.941
"55764",152.82,102.38
"52957",128.56,51.953
"38368",127.44,78.823
"50694",111.22,106.7
"23471",139.39,135.54
"3965",138.59,76.903
"65479",164.28,100.39
"42213",189.93,98.072
"3429",207.86,102.28
"18067",166.12,85.622
"20471",144.03,92.925
"55586",149.76,101.1
"56555",149.45,116.31
"53180",192.31,72.745
"27906",145.14,94.141
"23093",182.18,82.425
"37107",123.18,98.434
"4731",198.35,75.327
"494",187.99,125.77
"43757",145.91,132.63
"2270",169.6,92.378
"17217",140.25,86.613
"42154",177.9,124.41
"15561",155.89,121.15
"40149",136.55,110.1
"29565",159.7,77.071
"9339",123.44,92.307
"37364",159.23,82.209
"2895",136.63,130.02
"49935",153.76,121.87
"50580",149.34,110.78
"888",167.17,90.557
"12850",185.49,99.18
"31302",155.75,108.32
"35116",146.17,119.86
"34689",107.02,87.194
"51695",181.98,106.32
"39098",103.56,96.129
"46935",125.42,95.846
"23103",145.84,77.773
"19141",185.47,101.09
"2937",156.57,103.35
"25704",147.64,86.306
"40623",163.11,129.89
"30485",176.7,111.78
"59591",197.7,97.366
"11374",152.08,122.41
"65243",177,68.039
"45957",176.71,110.57
"1719",183.59,110.42
"63850",149.2,120.16
"18886",171.46,107.66
"46725",153.03,108.56
"165",142.75,97.589
"21167",166.47,131.59
"36304",152.64,113.89
"23730",142.14,105.7
"56694",155.15,101.19
"20707",148.63,99.55
"3527",183.75,94.065
"1758",99.474,65.623
"29528",157.07,104.11
"64477",152.74,65.547
"46759",163.5,106.24
"38843",139.71,81.845
"36778",167.76,100.71
"5655",143.41,83.26
"25458",190.68,93.812
"35497",180.03,89.717
"14361",141.76,76.089
"50893",125.8,120.48
"1072",148.28,123.49
"14285",187.38,138.82
"33104",133.87,92.624
"8956",136.49,72.418
"26590",136.48,104.85
"53394",170.65,91.491
"36476",181.53,73.717
"64040",137.44,95.581
"7207",154.48,88.405
"58408",131.8,100.96
"42447",168.64,121.82
"18212",200.75,104.33
"15503",151.35,125.26
"55013",150.84,110.06
"20550",153.24,103.46
"49559",182.2,119.15
"4486",150.59,108.47
"18602",164.66,111.25
"57975",152.76,95.68
"27323",131.88,69.72
"1099",144.22,106.84
"25370",182.47,82.122
"42753",195.73,80.427
"864",145.61,77.367
"13475",148.81,97.484
"40279",119.61,86.028
"32867",143.24,97.887
"31464",180.4,107.96
"774",154.54,113.66
"13430",132.83,102.35
"63964",139.22,65.135
"26979",151.4,100.28
"44452",185.94,104.32
"48773",176.27,109.04
"40250",121.98,97.195
"13062",156.55,112.74
"7881",144.3,105.5
"16926",127.53,63.995
"56852",130.44,67.835
"22072",159.82,69.447
"33096",160.14,95.149
"22645",157.55,105.67
"325",186.62,107.93
"25576",157.02,94.861
"14436",181.05,91.983
"44165",171.45,100.92
"62615",130.92,110.49
"6602",185.3,120.33
"3587",190.44,103.43
"1421",197.88,126.01
"55681",183.9,73.082
"8431",146.57,127.8
"49187",182.9,96.578
"26876",128.27,71.154
"47670",158.93,74.113
"818",171.6,111.2
"38002",194.54,100.43
"61099",161.24,126.18
"45225",119.34,114.29
"4318",167.4,97.233
"50681",127.27,77.933
"11181",168.46,132.9
"1327",140.31,126.82
"33399",142.68,95.348
"46243",159.53,98.077
"5094",187.05,104.73
"56444",179.15,70.289
"20967",152.38,105.43
"34152",165.89,83.384
"12710",143.14,109.81
"32775",127.12,96.633
"60309",194.46,111.97
"13997",152.16,128.26
"46737",179.95,86.71
"4976",152.08,137.11
"8444",152.27,71.589
"48545",164.63,79.841
"5352",157.25,101.54
"12216",151.78,98.243
"58928",169.47,124.82
"16186",168.84,93.409
"7484",124.6,68.762
"19796",136.5,109.32
"2383",138.89,122.15
"55882",189.06,120.73
"51821",98.981,115.31
"5775",156.29,130.39
"19162",190.56,82.47
"53808",152.05,118.28
"63339",160.64,115.86
"23003",158.4,76.626
"18714",134.14,92.877
"65195",132.71,123.36
"28985",109.81,92.856
"26392",153.16,89.365
"2132",152.36,100.95
"39981",131.99,118.72
"22609",165.93,105.46
"40069",176.59,102.08
"55917",193.47,100.99
"64374",167.57,111.56
"5594",140.21,81.31
"41459",175.98,97.559
"10329",134.37,74.875
"27824",156.19,101.98
"18977",116.76,92.338
"35889",174.8,99.71
"37266",138.04,109.61
"19341",179.68,131.95
"38600",173.04,111.12
"63482",157.08,95.343
"60762",143.03,84.992
"64959",79.716,70.922
"3526",149.44,105.02
"27107",161.29,100.1
"1193",145.4,111.15
"24939",172.1,132.21
"63887",183.18,126.27
"744",178.25,104.03
"31188",148.5,84.818
"19441",148.18,105.44
"35235",130.26,107.69
"59491",176.63,94.666
"29033",178.33,99.901
"64539",102.93,78.98
"46646",130.01,68.618
"62080",136.66,63.103
"46194",162.45,105.13
"5462",166.08,115.52
"39985",144.35,103.89
"7310",138.53,120.47
"10046",164.9,58.096
"21122",154.14,98.672
"40563",172.87,83.171
"46993",157.79,83.997
"31113",163.84,107.93
"12757",120.87,105.5
"4164",163.1,98.602
"10717",126.25,63.64
"56062",146.23,60.201
"26691",144.51,95.513
"37924",166.85,96.542
"50383",169.38,112.84
"17641",141.42,119.55
"27425",150.22,78.664
"31228",152.32,65.937
"44641",178.15,77.023
"37663",152.38,70.962
"47578",166.94,73.053
"4852",147.16,85.209
"3140",153.47,96.996
"4541",131.96,67.347
"40646",170.63,120.72
"11459",172.67,99.035
"44754",170.14,84.238
"43092",137.51,98.518
"5572",158.7,105.97
"9847",151.09,89.839
"33562",182.12,91.471
"44584",134.56,104.68
"55223",149.29,91.972
"39955",136.55,111.37
"11593",156.77,97.093
"40425",148.72,122.31
"18803",119.03,106.99
"36719",151.5,128.34
"20774",162.17,104.7
"1706",180.73,97.184
"30679",138.51,92.786
"3455",105.64,71.146
"22754",193.71,90.311
"26129",140.98,102.69
"24277",165.89,77.85
"27135",132.72,72.555
"1653",132.07,77.531
"34498",202.54,101.26
"41090",164.72,92.439
"40783",189.03,125.94
"14307",179.61,101.31
"63432",176.36,113.76
"44852",167.06,96.41
"13426",144.63,111.62
"42425",110.46,86.778
"34844",110.52,50.315
"57825",200.34,69.356
"2924",177.29,95.853
"40806",193.97,106.22
"19787",160.3,122.86
"47149",159.58,105.16
"52705",153.12,79.531
"30705",148.32,104.85
"10076",136.9,98.316
"5277",161.8,76.513
"40002",180.36,90.447
"60933",169.78,113.53
"25411",167.86,101.33
"37757",135.94,85.37
"44233",108.3,127.73
"22758",168.02,103.25
"11649",186.58,85.647
"37391",188.02,127.27
"60006",142.72,85.678
"55034",168.11,96.199
"39445",194.54,87.01
"25529",157.29,109
"37248",123.08,80.719
"1036",147.29,69.662
"40009",145.45,83.008
"65005",130.79,107.31
"17661",137.98,83.867
"30095",135.19,134.57
"4503",136.52,102.74
"62198",141.35,95.173
"5599",130.49,61.202
"41918",93.519,107.96
"55418",150.97,88.897
"55155",168.55,102.55
"40648",117.86,110.69
"61760",147.35,68.906
"27128",127.23,74.826
"53403",120.24,84.517
"4093",129.87,72.46
"27511",152.2,106.64
"55338",157.39,108.05
"33348",145.98,101.17
"5569",184.7,74.636
"53960",168.57,113.22
"64521",154.15,100.17
"34515",169.08,97.205
"29305",133.27,86.636
"50792",179.36,84.223
"17251",167.53,102.15
"16314",152.52,85.752
"37154",166.62,93.855
"14533",157.91,102.03
"16272",184.39,137.57
"45301",140.18,97.664
"58106",138.34,82.54
"203",135.52,112.83
"31613",112.58,76.487
"54355",172.92,100.75
"39546",194.72,63.868
"9173",147.24,114.26
"26351",193.73,134.95
"54755",179.2,100.69
"8030",149.5,78.424
"27955",187.49,105.52
"26098",180.16,102.69
"51946",175.03,126.91
"25805",123.52,122.72
"58819",165.48,102.93
"51640",145.88,88.295
"13590",158.25,93.93
"27300",152.75,103.66
"33100",183.1,123.06
"54791",188.52,113.28
"14352",157.71,115.49
"11432",146.4,109.27
"44867",169.01,98.158
"51415",156.63,121.25
"35753",205.03,101.87
"4468",177.49,96.299
"63539",133.13,112.84
"19607",175.61,103.9
"25185",176.55,88.41
"11490",181.46,91.615
"51016",185.09,89.038
"52116",146.63,88.125
"41931",162.91,120.22
"40043",176.38,111.17
"58889",141.11,127
"47747",163.17,108.48
"41948",167.71,76.049
"43315",164.98,108.83
"48134",131.01,99.175
"59867",164.12,57.416
"54980",172.34,103.11
"59214",180.22,127.72
"2266",123.82,96.651
"28909",120.51,125.56
"28208",160.39,126.45
"24100",173.89,100.59
"50358",136.88,106.86
"29661",159.98,80.859
"8353",137.95,80.803
"29749",141.97,89.089
"2046",141.08,101.72
"37644",172.22,107.92
"47309",175.33,102.51
"61450",127.53,95.622
"51865",126.64,95.065
"58993",153.23,101.68
"51353",187.26,94.482
"51629",172.82,115.31
"39423",122.19,81.022
"61070",114.44,132.39
"21619",123.71,103.42
"24231",143.87,91.448
"17399",160.34,94.149
"24304",172.37,138.3
"56515",146.55,102.53
"38145",163.7,84.215
"44486",136.92,115.92
"1710",139.42,125.58
"34431",173.9,71.476
"47072",168.54,113.28
"13587",135.48,92.044
"20603",130.29,82.327
"49356",156.38,120.59
"57024",127.19,86.431
"31386",121.21,71.748
"3511",140.38,110.68
"32380",134.11,67.546
"56256",96.765,104.26
"628",169.49,92.415
"60286",155.52,93.732
"11402",163.5,110.17
"52557",151.09,106.06
"40844",170.67,105.92
"55198",179.59,108.51
"3716",161.59,102.11
"31017",175.07,90.774
"9759",150.05,80.421
"20404",136.61,90.813
"61571",171.43,97.228
"42972",172.34,76.644
"57950",145.38,76.639
"39628",147.76,107.32
"19140",155.97,105.27
"24254",134.57,75.48
"16478",122.36,86.125
"26363",138.48,70.544
"55621",190.06,102.58
"25276",150.6,76.507
"8967",141.32,83.541
"33023",125.1,84.236
"41999",148.29,110.97
"19144",152.71,84.647
"59930",145.03,64.909
"61230",209.37,127.88
"9885",143.98,58.059
"41038",154.6,111.07
"6978",165.03,82.878
"11705",117.77,96.19
"53640",183.61,112.09
"45942",160.35,111.56
"44229",114.49,100.13
"40480",96.586,65.161
"1750",163.09,106.17
"6702",191.34,131.96
"23092",178.21,72.575
"43322",139.74,101.1
"37834",125.2,95.843
"62223",163.58,129.94
"17774",158.46,127.61
"30790",177.86,103.03
"24644",139.97,98.006
"19527",167.01,85.856
"38129",142.92,106.72
"3224",113.62,110.01
"54193",154.7,104.02
"50302",157.01,85.691
"20959",129.82,73.704
"44865",152.08,70.163
"33776",129.53,114.77
"18738",179.84,104.8
"46784",95.628,83.785
"15610",120.4,92.378
"37328",99.771,117.58
"55005",148.43,49.322
"58826",151.83,130.12
"23153",114,108.67
"11219",132,88.348
"4201",148.18,88.448
"16803",169.25,103.12
"9629",146.86,71.93
"33570",162.14,97.674
"54606",168.41,121.67
"50752",142.4,65.092
"8989",164.63,51.534
"38394",166.97,80.67
"49472",102.24,74.064
"26140",157.11,65.696
"42034",143.13,103.67
"9423",152.17,122.72
"27139",161.57,106.88
"27580",150.97,95.801
"44451",148.73,109.22
"17719",128.58,99.37
"21676",166.28,110.85
"57924",157.42,102.33
"53502",168.38,86.171
"55878",164.78,106.42
"51434",159.97,125.09
"38321",189.79,97.461
"45779",132.96,104.88
"63374",177.89,134.28
"1365",134.96,104.21
"62474",141.77,93.648
"42671",178.18,111.91
"11426",164.37,90.691
"43118",149.84,107.65
"36667",134.96,78.929
"6404",126.11,99.809
"17707",161.39,108.61
"4828",153.69,72.427
"62976",139.6,57.477
"29964",106.96,122.79
"44530",185.99,112.74
"15738",135.28,85.412
"16022",190.75,103.57
"1632",124.16,72.132
"14966",119.42,69.033
"26331",100.19,73.374
"33545",192.43,99.438
"4578",141,87.449
"16175",204.4,135.54
"38124",185.53,93.299
"38555",130.3,63.099
"48269",149.56,101.33
"50439",153.73,112.81
"8519",200.14,101.85
"27727",132.74,115.61
"54929",157.74,96.13
"58419",119.42,109.12
"57711",171.78,126.27
"19623",135.29,104.25
"6658",142.72,93.525
"64953",165.07,83.502
"57609",158.19,121.24
"15471",146.27,119.16
"29800",154.52,88.682
"50899",172.95,98.389
"4507",130.76,63.979
"5533",112,69.821
"24305",163.28,107.87
"62346",142.23,108.82
"64507",136.57,100.18
"3325",166.95,81.353
"12896",150.38,73.601
"7045",160.08,104.39
"61414",178.36,88.154
"35404",157.87,121.25
"1832",167.15,112.44
"27884",173.38,108.63
"26786",131.08,94.717
"50974",157.23,65.854
"48582",142.4,110.25
"62232",119.3,99.508
"22377",154.31,84.529
"12384",119.46,87.661
"27016",148.36,104.42
"2843",149.55,87.526
"49025",140.87,79.527
"52085",172.16,118.47
"2971",118.38,89.811
"741",156.26,101.39
"35709",194.01,87.808
"63500",151.55,115.93
"52709",139.2,108.67
"8130",199.16,86.333
"50629",193.85,106.38
"19029",146.68,73.256
"10111",115.68,87.783
"36382",158.43,74.408
"36620",169.08,105.48
"44804",156.23,103.56
"40128",155.85,70.6
"22890",116.29,115.87
"54413",123.85,103.9
"21221",147.88,101.94
"27702",134.82,112.9
"60085",133.67,92.508
"53413",162.12,104.71
"16693",159.94,112.44
"22156",143.7,113.75
"61333",170.7,111.74
"36314",119.77,81.585
"53351",171.85,102.81
"53518",183.71,124.3
"27000",178.8,93.375
"14255",194.71,136.37
"15480",103.52,108.71
"34299",145.03,68.686
"62270",124.88,63.13
"4671",114.51,81.518
"1979",202.61,94.209
"1711",164.21,133.23
"57982",135.22,61.913
"12869",169.36,107.02
"56512",146.61,69.207
"6745",121.51,81.773
"10449",151.65,103.4
"41993",120.14,94.422
"27945",139.59,109.74
"46809",138.78,107.17
"1802",143.03,109.65
"18958",171.54,133.58
"20062",112.72,82.068
"52725",146.9,93.452
"15189",127.02,98.907
"8164",131.19,101.08
"31342",138.29,129.79
"1101",146.92,118.27
"40386",144.09,98.644
"21506",147.94,88.429
"50470",157.77,107.2
"60462",151.95,117.8
"22051",144.06,103.97
"40236",184.05,120.37
"64268",160.44,134.06
"26530",156.83,100.4
"31120",152.16,131.67
"54463",119.92,93.132
"10801",121.62,128.06
"56273",130.22,117.14
"21917",133.38,66.789
"54447",154.28,112.18
"45761",170.34,82.642
"53636",165.78,104.22
"31012",169.07,100.24
"55664",178.28,107.78
"44076",135.8,109.09
"4686",143.59,123.49
"39695",158.11,126.21
"46029",123.95,124.79
"10497",132.36,88.739
"40550",167.28,111.68
"18688",158.93,68.15
"42528",137.72,61.42
"60493",143.89,122.23
"35690",187.59,122.57
"18207",125.95,67.178
"57296",152.25,128.9
"10213",170.8,100.85
"55392",104.73,88.342
"8310",126.79,94.331
"12860",129.4,58.145
"58972",106.77,74.135
"40574",152.33,82.252
"1892",135.19,97.24
"32667",123.01,93.167
"14899",142.16,93.989
"29320",157.9,110.28
"17595",179.39,79.483
"60969",146.56,127.02
"44856",124.83,98.313
"38773",159.73,120.16
"7079",197.96,87.898
"31133",138.35,61.683
"65232",188.49,121.34
"54414",159.31,119.6
"9931",161.64,109.51
"1055",129.86,70.89
"40219",145.26,91.901
"38014",116.6,94.951
"57402",125.82,93.512
"36069",162.64,103.42
"539",149.74,72.217
"21755",147.54,86.453
"33668",168.56,98.606
"39760",109.18,123.97
"20656",151.72,111.44
"18639",163.96,126.71
"25195",166.02,125.2
"43856",183.73,101.59
"49897",146.51,100.7
"14896",89.808,124.94
"886",143.48,111.48
"47848",189.96,108.15
"47913",129.6,112.92
"16987",129.28,73.576
"41896",182.11,111.98
"59436",150.38,114.68
"8643",198.16,100.32
"62869",163.58,102.34
"45691",171.94,62.776
"37777",170.38,109.62
"45151",112.43,81.848
"23744",184.64,71.826
"14520",176.64,111.31
"50717",147.68,59.879
"47486",102.96,72.533
"39179",150.35,121.65
"42126",125.85,119.72
"45418",141.48,117.62
"65032",181.91,116.35
"46601",170.13,122.48
"37184",84.4,60.681
"34126",176.3,108.14
"34233",142.41,88.353
"40949",147.03,115.49
"63110",179.05,83.864
"55842",126.85,99.658
"58982",156.68,81.971
"19212",144.08,121.64
"43823",176.7,116.11
"26062",137.16,129.26
"5525",177.4,105.29
"7669",174.57,96.497
"13851",134.57,74.11
"63209",111.25,94.809
"55043",168.61,103.61
"51339",146.25,111.4
"6636",175.06,96.139
"38703",145.79,123.9
"42934",150.05,109.41
"62164",176.44,80.093
"10549",113.52,88.684
"34587",170.28,71.502
"57941",140.88,86.131
"26817",127.34,82.818
"37449",165.7,112.67
"5039",177.02,131.69
"51443",147.76,104.9
"100",145.65,94.503
"48348",154.12,81.921
"33138",102.58,110.82
"9469",142.52,78.625
"12417",165,82.807
"64467",165.67,97.76
"16488",137.92,90.67
"10627",180.97,103.56
"28956",133.89,70.456
"34240",131.01,82.077
"20855",139.76,78.822
"22066",172.26,102.23
"16945",138.14,111.18
"46767",177.56,122.84
"29542",152.17,106.32
"28059",134.94,79.089
"52171",169.94,123.08
"30624",103.7,106.76
"63807",165.18,75.726
"28302",138.27,131.88
"56866",158.18,101.43
"24235",184.65,111.12
"62252",167.74,130.71
"18553",126.91,85.583
"46465",179.85,79.882
"15355",155.79,88.982
"4015",153.95,132.77
"7179",157.52,101.72
"63771",167.79,76.885
"31735",166.09,91.515
"6113",189.62,92.703
"38892",152.93,110.94
