"","label0","label1"
"48716",147.11,102.54
"54738",128.42,103.68
"15885",138.16,131.84
"29279",138.99,69.272
"53563",107.41,85.132
"1012",146.52,90.443
"32966",146.04,108.02
"11867",139.9,77.304
"25026",136.4,97.213
"56814",149.33,127.59
"56036",188.52,103.05
"6326",135.23,112.02
"19096",116.69,90.746
"53207",123.95,93.768
"4946",163.56,95.196
"42739",152.5,103.87
"6975",151.32,62.806
"29511",139.44,96.5
"32901",176.19,101.75
"22401",162.47,80.021
"25553",140.97,106.08
"15332",170.62,93.414
"13985",139.43,85.196
"57378",160.27,88.153
"42058",151.85,99.211
"42529",154.39,74.919
"53990",176.63,103.71
"55529",167.61,122.06
"14668",162.08,82.714
"57634",182.3,101.62
"38189",135.72,127.26
"17061",188.9,104.45
"59050",133.07,129.25
"29979",155.51,87.446
"3161",148.58,73.565
"51980",162.89,132.58
"20410",175.24,92.129
"44701",141.52,52.419
"11129",138.3,87.801
"56497",142.73,87.302
"37858",121.14,102.51
"29735",156.44,92.377
"13413",150.72,100.21
"3090",130.02,114.8
"60553",156.81,110.27
"5741",148.93,125.3
"43390",119,69.375
"57398",151.36,106.68
"49785",132.93,92.259
"1290",131.21,122.62
"24454",204.95,112.67
"40262",156.95,110.5
"24172",166.38,112.13
"52348",146.31,68.202
"29260",164.64,125.96
"31730",127.32,105.63
"38055",133.7,103.17
"1958",189.07,101.75
"18358",164.18,113.88
"45585",119.59,65.216
"34266",144.01,79.481
"61971",174.76,85.13
"16663",161.26,98.568
"63297",151.6,69.032
"39304",160.53,114.89
"54682",124.6,63.27
"38301",133.1,62.602
"46944",148.19,65.578
"11787",156.22,112.48
"9655",150.16,92.758
"29351",170.73,105.32
"64227",173.4,98.662
"28087",149.48,65.017
"49969",176.9,103.81
"6907",128.87,85.755
"64740",168.13,96.956
"58674",174.92,96.63
"45828",191.59,101.14
"62092",157.22,128.81
"9765",167.32,111.07
"4677",153.75,102.09
"28789",140.48,110.23
"25800",144.89,120.37
"2907",149.59,90.945
"15067",181.69,71.061
"22898",184.16,108.12
"30986",132.1,109.41
"49708",167.47,111.22
"3056",124.03,136.91
"28428",155.7,121.79
"31397",119.04,107.44
"39356",134.33,66.686
"192",155.97,91.417
"3290",130.19,97.349
"52999",138.03,108.47
"28783",171.18,122.12
"26403",157.23,103.36
"32273",197.65,100.94
"36656",154,126.4
"43236",170.48,104.76
"53034",188.66,112.5
"21778",157.38,111.58
"26553",164.99,106.72
"10557",130.49,76.487
"13996",179.36,92.348
"4833",135.61,72.455
"27333",187.73,103.42
"63448",127.62,99.783
"32524",184.07,122.42
"12843",117.07,110.1
"64865",150.25,77.744
"26148",188.09,109.19
"7237",160.58,97.444
"52088",120.87,102.33
"1981",164.9,82.714
"36630",134.69,87.185
"19368",160.11,111.27
"46051",155.41,95.35
"54320",141.79,109.27
"50128",165.5,120.28
"5028",160.47,101.5
"5240",112.7,112.23
"54893",166.05,107.06
"24113",193.37,108.26
"58767",165.81,116.43
"35174",141.81,110.91
"7625",173.82,124.79
"27443",163.66,90.884
"2321",136.47,111.06
"35499",125.31,115.32
"51705",143.58,79.777
"23753",143.27,124.52
"19537",159.93,109.49
"27633",148.61,104.45
"17978",131.23,81.338
"43258",145.45,92.088
"9508",115.56,100.98
"36739",147.63,103.06
"36464",130.97,126.24
"44552",173.41,117.8
"6772",168.74,93.448
"32566",149.53,114.14
"12054",133.55,89.791
"40722",154.21,97.124
"49614",181.35,113.31
"39622",164.71,116.65
"40725",163.84,108.46
"53424",129.6,116.54
"3787",154.88,111.27
"27703",170.25,75.798
"29393",144.44,107.71
"61317",147.44,111.55
"8490",161.3,101.44
"19033",161.66,79.481
"27957",128.18,115.61
"3640",148.13,91.667
"5639",154.46,77.587
"58706",144.96,93.712
"22101",170.28,70.322
"63667",164.66,107.23
"22533",159.09,97.134
"33272",168.39,81.569
"55237",202.99,97.943
"48374",172.49,110.16
"42955",183.75,121.12
"44663",105.6,109.09
"54517",137.8,104.84
"41685",119.46,93.499
"40907",144.04,114.89
"2062",168.81,109.06
"48527",143.27,120.66
"63172",137.85,104.59
"7350",110.81,112.32
"64362",160.12,114.12
"27171",162.87,108.16
"46669",125.62,126.06
"36922",179.36,86.662
"58754",147.88,102.95
"38964",146.98,90.027
"14135",165.13,114.92
"8598",143.95,113.21
"2994",177.94,100.45
"59465",148.99,83.237
"63784",137.25,118.07
"6684",155.92,50.018
"32040",132.49,99.905
"50966",162.98,98.583
"5785",162.67,99.45
"23992",159.37,95.409
"11524",166.4,96.506
"2795",169.1,119.1
"38490",175.13,66.826
"5863",155.02,78.32
"36482",155.65,104.4
"41007",143.75,111.31
"49269",122.19,104.12
"28589",197.27,135.18
"17487",147.63,118.63
"18437",147.02,95.923
"14974",138.12,70.715
"51077",188.89,104.38
"39784",160.08,116.53
"13820",150.96,51.154
"42443",173.94,122.2
"28156",142.3,65.39
"49600",110.7,75.883
"48003",175.6,103.45
"46739",151.16,81.233
"13393",159.1,101.7
"63282",158.45,72.494
"53822",153.92,66.672
"37876",138.57,108.86
"15931",131.19,76.935
"26075",112.36,74.725
"5258",158.59,116
"7014",132.64,104.06
"38519",118.42,93.714
"25697",172.78,79.414
"15612",127.16,70.949
"54302",128.5,78.066
"38915",155.25,93.773
"24801",152.99,75.862
"38772",149.73,78.712
"45038",199.81,121.75
"36287",164.65,82.958
"25831",122.47,102.85
"37215",137.91,63.211
"59934",154.83,71.231
"7618",171.4,88.792
"22100",139.47,94.446
"27283",152,79.361
"41417",134.16,121.49
"11434",132.48,114.04
"6688",132.7,70.477
"29023",139.36,68.001
"14481",168.13,96.235
"14571",151.65,103.95
"28462",171.77,128.3
"6139",131.35,94.998
"29025",169.78,73.108
"1342",148.35,97.426
"15925",135.2,82.658
"30277",178.61,107.71
"27641",162.66,107.07
"52888",132,94.254
"4307",143.84,109.63
"32875",142.33,101.3
"7450",171.33,89.747
"50809",128.61,90.38
"30347",174.79,110.65
"43883",160.92,90.999
"65246",115.74,73.012
"14641",173.57,126.51
"41357",171.27,134.85
"8320",110.24,94.274
"40666",163.11,86.673
"36315",134.96,69.795
"37112",176.37,93.86
"60734",138.5,74.539
"30783",130.35,75.291
"24822",137.43,118.18
"50250",156.86,105.18
"21545",153.74,105.73
"19093",97.195,94.994
"21310",155.87,66.871
"29075",153.04,103.2
"39942",132.76,101.16
"24999",150.48,97.034
"19753",162.52,107.01
"64582",179.59,75.071
"24064",104.8,63.734
"59508",109.26,101.19
"13753",117.54,89.026
"3789",149.58,127.35
"31181",150.7,130.07
"11566",129.71,126.91
"22296",150.18,91.912
"57442",148.89,92.052
"38791",159.47,97.249
"5439",149.69,81.318
"37881",130.05,102.79
"17058",176.91,96.673
"31848",155.63,93.123
"27775",146.55,84.844
"22692",158.5,97.849
"47958",111.03,113.36
"29080",138.66,89.41
"21953",153.7,87.288
"3385",138.35,92.383
"56625",145.35,92.614
"38700",127.61,106.31
"51684",178.05,105.96
"3304",171.88,97.429
"59381",151.7,118.12
"62535",162.46,102.43
"48329",170.17,123.73
"6258",136.91,103.08
"12371",121.67,110.23
"48063",123.38,109.72
"35119",145.33,117.07
"12571",119.39,75.014
"22646",160.18,92.06
"50027",167.85,96.357
"21421",196.78,130.6
"44352",105.01,71.955
"9829",161.03,110.18
"37856",124.93,104.58
"51331",182.62,98.592
"8373",161.02,98.551
"24457",167.01,90.298
"10828",143.5,89.851
"33782",133.43,100.88
"27413",177.76,107.75
"12035",164.99,101.76
"44842",193.03,122.36
"34288",174.92,124.93
"46345",139.87,118.18
"48285",119.03,56.74
"9591",181.15,96.67
"65014",172.48,88.356
"4745",119.83,101.57
"23661",158.28,117.31
"10188",175.77,104.69
"3706",118.69,86.188
"4891",151.2,87.603
"22059",145.44,125.07
"20334",149.01,132.99
"22493",133.94,77.92
"27143",153.39,106.66
"27496",175.79,120.15
"10162",151.36,100.13
"31477",119.1,109.16
"58290",154.61,93.384
"44396",154.71,119.99
"47164",92.464,67.068
"63690",171.64,124.06
"43874",137.07,100.23
"28537",180.65,104.63
"49620",134.35,106.24
"18450",175.31,105.1
"15850",157.3,129.37
"15307",129.73,130.96
"43746",168.05,105.56
"52866",174.67,103.03
"50072",137.95,105.2
"26756",148.72,98.871
"35667",153.02,99.985
"46462",125.54,67.561
"41647",161.54,110.15
"37720",147.95,100.85
"60970",131.74,117.15
"51920",154.69,126.62
"42635",193.26,107.03
"26777",131.03,90.559
"61483",150.41,99.567
"63288",155.4,104.95
"29461",148.92,113.76
"53985",173.49,76.994
"63016",174.33,95.272
"60395",158.36,125.36
"12778",192.64,125.3
"14870",154.86,81.042
"35749",175.83,112.02
"30100",141.55,98.371
"28327",158.99,109.29
"41574",151.72,118.11
"12244",177.29,102.4
"7344",146.19,116.04
"36631",160.97,90.116
"19490",160.3,87
"33439",116.57,75.817
"16253",147.36,78.853
"2631",141.33,72.691
"3826",177.21,102.64
"34965",108.63,104.56
"2707",147.66,82.519
"59262",139.12,90.761
"40753",180.8,107.69
"30432",124.04,69.425
"33479",169.35,108.76
"41772",185.46,122.61
"6736",152.54,128.13
"62518",152.48,103.76
"26334",167.81,62.966
"44887",156.7,98.437
"49829",170.28,105.96
"22837",135.69,118.12
"63085",148.66,102.3
"4405",177.53,103.3
"56093",111.41,65.332
"42037",143.01,83.152
"7245",184.04,122.79
"41786",134.33,93.711
"64071",136.02,97.705
"32465",139.92,106.09
"11652",168.64,99.591
"15771",91.373,77.686
"63606",145.05,103.64
"59758",191.84,125.32
"13527",154.21,111.78
"39977",142.6,110.54
"57772",115.23,109.59
"39265",167.33,77.426
"15833",141.37,84.648
"5444",147.24,100.1
"53580",148.62,108.94
"64046",187.48,131.75
"20769",174.92,89.791
"41822",191.94,70.81
"32194",162.52,101.06
"28140",181.66,123.47
"24038",140.43,112.49
"8675",128.81,104.02
"49516",149.65,110.87
"33412",149.94,104.87
"20295",125.99,96.207
"52962",190.81,97.662
"23501",145.44,134.86
"61587",189.43,102.08
"15379",164.51,88.832
"12521",144.14,123.79
"46331",124.97,89.347
"46186",143.71,112.62
"2614",120.01,86.139
"46488",131.62,78.268
"44282",164.56,91.358
"14918",175.91,114.36
"8605",171.33,70.996
"39575",156.05,87.238
"17536",138.14,86.253
"65090",191.12,103.98
"43369",160.4,105.97
"22657",147.35,79.992
"9496",116.47,106.41
"39455",122.31,70.52
"56894",131.94,74.387
"61708",146.82,126.54
"51607",153.34,117.49
"21288",203.46,110.06
"56415",135.57,84.169
"6754",124.5,91.59
"60353",156.83,74.75
"23062",165.51,82.788
"10141",125.46,80.596
"13080",153.55,94.648
"4805",111.04,104.3
"56587",132.05,107.26
"43553",170.65,75.616
"7811",209.59,104.74
"34246",138.32,107.83
"52490",132.98,106.52
"22949",160.32,107.7
"9873",168.6,119.4
"57639",146.1,114.04
"63706",115.45,96.145
"12263",170.71,88.861
"37284",169.08,99.281
"2453",184.55,107.01
"38271",150.29,70.697
"44183",147.77,110.09
"16378",137.29,96.157
"60709",152.53,97.795
"1236",126.35,106.6
"52144",184.54,123.82
"6415",128.82,131.98
"61865",144.45,123.2
"45826",142.26,101.38
"38034",139.25,110.79
"24917",145.59,116.82
"46933",185.45,102.41
"59225",152.63,99.343
"5015",140.27,114.22
"13701",171.95,109.47
"20063",136.55,76.382
"33646",186.31,124.21
"50841",113.42,93.642
"10682",118.49,84.033
"12219",176.22,88.163
"32894",149.5,97.299
"25703",146.15,92.416
"60270",143.8,128.94
"12696",181.27,104.5
"33918",164.98,95.689
"38849",174.89,78.249
"1612",147.09,103.02
"62101",133.25,89.744
"34221",160.15,125.93
"62169",137.44,100.33
"50002",159.02,78.786
"29925",163.53,104.49
"3618",182.58,89.339
"26652",143.43,48.604
"55513",154.81,97.929
"17691",142.64,75.319
"62330",157.96,89.504
"63576",111.23,73.979
"8251",106.41,85.333
"43111",132.75,93.108
"41796",152.99,100.37
"54939",134.28,61.761
"46319",104.61,99.902
"35935",117.1,82.31
"45684",140.51,96.832
"2800",161.41,133.41
"54034",155.69,90.984
"51874",170.95,106.02
"8442",133.79,85.605
"18049",190.2,89.985
"2445",181.39,125.66
"30880",134.84,79.068
"6454",172.91,99.557
"14113",182.41,89.487
"51323",151.05,83.145
"22293",170.58,105.32
"54797",161.13,111.92
"19549",144.41,76.329
"24553",170.18,113.46
"21901",145.85,127.51
"2801",142.66,129.83
"47589",129.58,103.16
"5130",140.33,98.712
"5330",151.67,110.38
"38866",140.7,107.62
"55423",119.66,91.659
"45351",163.75,104.14
"6815",166.04,90.068
"16171",109.18,122.46
"3267",166.94,100.61
"10732",142.87,82.061
"63799",147.78,116.14
"39232",113.49,64.633
"11891",126.19,96.945
"60432",162.22,98.458
"43697",144.46,82.464
"7011",140.18,95.906
"52240",163.36,113.88
"54243",184.1,100.89
"22566",148.95,102.77
"40395",177.3,109.74
"59133",156.52,68.855
"34768",149.65,114.68
"46811",166.21,59.649
"63660",164.42,110.61
"26963",120.12,107.39
"60720",125.86,120.3
"52513",181.71,80.197
"55178",184.34,107.07
"49848",149.33,97.686
"21091",172.08,100.8
"63438",189.19,131.14
"49765",135.01,109.64
"12983",213.49,107.3
"9778",134.41,95.937
"36791",120.47,86.732
"2195",158.12,91.125
"55679",156.41,72.892
"40171",186.93,119.91
"55234",186.82,96.116
"34069",115.71,109.72
"60210",161.66,79.845
"20420",183.34,105.95
"47953",165.58,81.604
"1600",111.16,68.52
"26845",155.6,75.932
"4072",163.44,104.8
"30415",138.06,133.93
"9901",138.16,125.45
"61931",174.14,129.88
"25201",186.36,105.58
"2252",134.73,86.408
"32407",162.64,92.5
"14801",197.61,122.1
"30655",120.99,113.41
"15916",153.94,85.088
"28665",167.89,105.72
"43478",147.27,116.48
"34667",162.15,123.27
"45667",161.98,116.58
"13954",170.09,94.014
"17078",171.54,103.16
"60873",174.38,123.24
"2278",155.81,106.69
"1257",125.23,119.93
"52436",140.92,101.17
"590",161.84,130.67
"45262",178.23,108.26
"44211",125.46,92.666
"51332",178.71,97.759
"58492",128.6,81.138
"8397",170.7,120.15
"42708",127.49,98.053
"6612",98.861,97.748
"56596",167.28,106.04
"50056",182.6,105.7
"12645",191.23,105.98
"19191",144.86,96.548
"36876",152.61,100.2
"6335",174.22,86.682
"23699",166.2,101.42
"49096",159.22,108.45
"893",133.07,79.389
"2943",124.73,97.5
"61226",188.93,103.75
"15377",151.81,102.39
"15571",139.69,104.31
"56377",125.06,98.79
"50059",203.39,114.01
"20438",149.9,110
"9594",102.9,89.428
"31290",130.21,81.82
"54712",158.09,88.948
"42056",127.52,102.17
"41384",135.84,110.42
"34920",169.11,88.299
"28324",169.56,104.07
"39612",140.25,80.978
"26414",196.04,130.27
"49394",128.73,102.43
"30061",171.05,126.68
"51400",161.83,122.04
"15048",176.73,101.79
"54188",136.17,127.8
"23647",136.56,91.975
"27235",162.79,99.508
"11480",138.13,104.92
"28128",169.21,80.799
"27585",173.01,78.316
"38356",121.33,96.96
"63320",158.62,98.946
"47991",104.6,98.73
"54487",149.15,115.17
"38450",134.61,99.173
"49720",156.83,85.199
"46701",170.02,127.46
"58198",169.95,116.49
"27244",164.28,120.75
"59281",167.51,95.556
"41109",134.62,112.68
"48974",174.3,123.87
"65316",146.71,100.44
"50419",145.04,104.66
"6447",124.2,122.28
"64415",118.65,111.22
"16371",187.33,90.252
"5776",126.42,127.53
"5943",139.17,118.02
"55395",130.81,97.219
"38427",146.59,67.145
"32264",161.91,99.024
"41526",153.62,87.132
"4593",145.04,126.59
"793",175.14,102.82
"41720",130.09,98
"26145",161.6,84.228
"15731",177.68,112.01
"38561",197.25,84.366
"51710",138.19,81.347
"53167",177.38,121.5
"8646",152.91,112.61
"36439",176.99,93.617
"50927",169.93,125.98
"17939",162.83,107.32
"14224",115.8,141.25
"5473",153.14,87.388
"52147",106.76,87.004
"56295",174.26,103.13
"42277",135.83,102.79
"21489",175.68,111.47
"37487",143.49,126.31
"37660",175.96,80.907
"9754",143.5,80.758
"11580",124.1,76.023
"40356",156.88,102.84
"15358",117.69,104.54
"40811",183.99,94.478
"52807",178.87,89.661
"2989",167.89,125.78
"1977",156.79,95.668
"11576",164.12,105.82
"44013",167.12,124.7
"20167",181.44,91.699
"60041",167.51,117.13
"48206",127.06,110.82
"39735",177.19,92.4
"1130",175.22,80.93
"22830",139.33,123.66
"47525",128.69,112.22
"32626",172.63,89.467
"55201",163.23,65.66
"64983",167.24,110.37
"59367",141.27,102.11
"57921",147.72,78.7
"53570",167.29,100.02
"48533",164.64,104.49
"2512",145.79,131.8
"26829",128.35,121.17
"53667",155.57,106.22
"25258",194.26,103.03
"7228",148.83,73.088
"10573",150.39,124.22
"60315",172.46,93.225
"20222",117.32,65.302
"50730",158,136.12
"8085",150.82,109.49
"9660",169.44,61.383
"9137",184.06,123.67
"57765",197,111.91
"6979",150.72,97.66
"24555",172.38,107.88
"35228",130.86,66.909
"37687",120.93,91.201
"1788",129.28,65.413
"64330",144.05,98.897
"56045",165.98,108.57
"62723",144.74,99.289
"9946",152.82,94.151
"58207",128.9,79.295
"60304",131.1,129.12
"30227",103.76,74.328
"32654",150.89,125.67
"62972",138.62,75.559
"51034",120.23,93.405
"48342",147.52,113.06
"56032",107.42,76.453
"48184",154.28,88.76
"65423",188.68,133.45
"7298",181.82,78.523
"55247",148.39,129.09
"10468",157.63,100.27
"33930",153.38,115.53
"43608",140.08,83.153
"32763",141.86,72.979
"38113",146.9,74.472
"17037",147.43,133.93
"43219",159.3,105.27
"696",106.99,91.463
"7974",170.22,105.57
"23824",179.04,118.9
"44603",133.4,51.278
"8367",177.14,123.68
"4716",143.02,111.83
"51368",138.18,111.82
"4422",164.24,105.16
"63721",156.25,124.6
"5686",122.98,82.619
"5419",182.4,99.986
"30589",127.69,74.616
"41582",185.09,103.42
"52412",115.28,74.709
"11059",184.99,75.218
"10747",136.81,73.438
"17497",112.77,82.825
"2816",98.019,69.029
"31860",120.23,101.21
"27499",181.35,121.94
"3254",154.13,111.35
"38281",126.48,111.18
"64315",153.83,78.462
"12768",173.17,77.514
"31167",119.23,78.35
"3378",128.05,96.967
"19197",150.19,51.503
"60014",163.46,125.99
"7356",143.36,71.754
"42926",161.87,121.6
"58639",151.57,128.01
"60520",156.38,96.14
"54803",130.78,74.369
"43935",116.23,103.76
"25812",165.91,105.52
"14471",168.63,92.303
"33810",129.4,101.61
"29659",172.58,95.857
"15022",145.72,122.28
"405",165.19,105.6
"56529",120.89,92.654
"14721",156.08,90.024
"21443",153.1,104.24
"12891",148.98,78.649
"13058",182.24,95.906
"33179",126.57,69.198
"8849",186.58,114.8
"57622",113.58,109.4
"20314",159.9,81.317
"60176",153.24,125.23
"3820",180.27,107.32
"51712",122.31,62.943
"44235",133.55,119.92
"2825",145.92,108.9
"19354",121.25,88.426
"41398",143.51,115.35
"57719",146.12,111.13
"64095",198.16,72.823
"34380",151.46,123.36
"12619",162.46,124.66
"32891",110.49,85.481
"40545",167.13,86.501
"56305",192.72,109.13
"36026",191.81,96.407
"22398",174.7,95.772
"59894",175.49,108.49
"46376",162.04,112.44
"42442",169.09,128.19
"36868",151.21,94.552
"61183",131.55,63.319
"29173",166.58,106.95
"15370",120.76,98.972
"59145",153.12,95.791
"20908",134.8,110.07
"35826",171.31,103.21
"26043",108.34,74.226
"21962",171.63,125.28
"4987",165.9,92.824
"14030",183.36,129.99
"45284",162.51,101.07
"42518",144.07,91.076
"18953",144.74,123.3
"40157",119.51,69.532
"31374",180.28,132.56
"18200",147.08,92.305
"52892",92.347,71.418
"40952",149.56,102.6
"48874",193.16,124.57
"40911",157.75,111.36
"39379",182.81,97.166
"17381",151.48,104.22
"43142",153.65,104.85
"63815",146.78,115.52
"15204",172.57,102.16
"18707",151.53,103.08
"47802",129.04,84.876
"2137",148.92,71.359
"6222",170.47,115.99
"17970",102.23,102.44
"28690",137.8,94.163
"54788",132.41,104.26
"23845",154.39,102.07
"25633",136.08,75.703
"39987",129.18,107.96
"49027",147.31,105.09
"6652",159.18,51.94
"2850",168.6,85.76
"49391",107.78,104.78
"28259",169.61,98.936
"31680",89.811,103.99
"45766",130.6,108.69
"3336",158.72,101
"52886",163.63,104.62
"26423",178.95,102.36
"35267",167.56,102.36
"33237",164.43,113.54
"31537",172.12,98.75
"49747",164.93,92.085
"5259",135.16,119.35
"50801",171.68,102.47
"4926",148.35,69.811
"43339",154.78,113.23
"37231",166.91,124.78
"14679",137.02,96.278
"60749",121.66,103.13
"48432",151.24,106.67
"26455",162.47,105.33
"16754",155.57,102.31
"60412",130.04,73.833
"63957",181.25,106.45
"63739",150.97,79.287
"51879",132.87,103.42
"10980",174.54,109.65
"40619",155.12,121.45
"37009",156.35,108.24
"40422",179.13,111.56
"29937",167.54,103.67
"56351",137.2,82.614
"30488",146.26,97.951
"54015",102.12,62.535
"27336",150.65,98.055
"55275",123.95,130.79
"26592",143.14,103.93
"5553",120.77,128.93
"11618",179.76,95.748
"10589",127.83,75.648
"28998",180.4,105.89
"33236",91.932,103.88
"23750",154.73,100.73
"36107",140.39,121.45
"4732",120.89,51.439
"16044",177.97,92.589
"13345",142.75,94.574
"58287",182.09,131.58
"38238",126.14,69.009
"27532",132.16,117.73
"30965",160.6,107.93
"12151",172.76,106.22
"4512",147.34,92.373
"28497",186.28,101.29
"20789",140.23,115.63
"10947",134.78,97.129
"17964",118.27,115.84
"60424",164.87,102.58
"16635",158.51,74.63
"28696",144.11,98.12
"32158",115.99,78.161
"625",140.61,125.03
"2514",157.86,124.58
"54558",160.01,81.738
"49277",127.53,58.648
"9029",159.14,100.21
"53399",135.41,119.21
"32784",129.23,110.28
"9965",132.26,132.06
"21543",138.14,90.191
"20324",155.07,110.65
"5506",164.61,94.217
"6149",177.26,92.56
"25562",150.47,95.52
"39325",152.57,64.895
"45447",143.35,108.74
"64814",154.98,130.44
"56608",129.39,76.167
"58828",173.86,123.45
"2776",151.44,90.613
"31612",173.58,96.562
"8785",129.26,120.55
"22007",156.4,78.03
"39041",159.04,75.378
"17384",160.6,94.286
"47987",184.7,104.55
"45168",135.77,117.53
"9650",201.45,111.88
"25594",167.19,97.398
"34816",146.51,115.98
"65015",151,108.69
"56539",175.69,83.931
"8314",131.55,93.594
"31240",178.77,96.443
"32109",174.91,132.75
"2272",171.63,84.58
"11643",169.04,72.477
"31670",146.54,114.74
"37156",159.05,103.41
"48179",124.37,111.2
"42538",152.89,134.16
"26670",178.05,102.18
"25832",153.49,118.24
"50087",190.36,99.077
"16037",167.43,105.34
"37712",149.16,122.33
"21524",134.24,108.91
"31473",154.6,111.67
"22013",155.63,58.451
"19408",189.46,133.5
"14153",156.1,110.2
"33592",188.42,102.41
"51084",177.41,125.8
"62034",181.59,96.111
"57063",191.4,112.81
"61785",140.13,99.62
"6933",152.97,107.52
"23358",170.27,61.811
"50409",167.44,119.66
"39519",132.23,67.297
"30695",190.63,97.408
"34780",162.45,90.246
"51702",170.09,99.885
"50340",150.79,104.42
"1207",142.14,100.32
"28401",133.03,110.42
"25906",160.88,96.68
"47118",138.18,110.03
"3724",152.4,110.8
"53299",131.16,109.72
"47946",205.06,114.53
"10246",138.86,91.792
"29757",140.43,72.176
"54905",158.2,93.079
"5876",156.74,81.415
"61040",117.47,117.34
"39381",130.43,107.96
"18066",151.35,91.325
"46000",140.47,102.41
"21766",164.4,104.9
"60673",157.83,73.999
"48964",186.1,100.39
"41305",164.23,95.881
"43597",196.42,128.83
"24063",123.73,70.3
"1243",136.45,93.32
"52884",119.98,83.359
"40434",119.7,112.03
"48272",158.4,115.94
"64450",177.45,100.29
"3491",147.88,105.96
"49486",147.32,123.88
"61452",159.92,114.8
"55100",132.67,72.187
"62999",168.91,106.87
"33800",126.4,102.22
"9426",127.6,108.13
"30162",163.68,97.108
"21607",165.5,99.812
"44287",120.81,82.124
"47255",126.19,112.85
"10600",123.17,117.56
"3352",141.65,112.15
"18255",199.78,130.78
"52915",156.94,87.36
"29049",151.84,100.33
"11748",179.4,105.43
"17395",168.66,93.969
"29574",180.4,110.42
"60755",124.4,110.27
"13669",155.78,103.28
"43908",153.59,101.38
"3219",156.17,96.307
"60707",184.74,94.432
"59193",151.06,95.3
"14967",108,94.267
"2774",115.13,105.87
"53267",121.35,112.88
"9925",157.64,99.601
"20049",142.54,114.91
"33690",117.05,97.659
"52767",136.19,73.623
"24148",174.42,96.122
"63542",155.61,103.44
"59614",188.84,87.715
"19653",155.44,95.836
"2577",169.62,122.93
"36225",154.83,81.333
"53516",148.22,108.78
"38891",176.32,115.5
"8306",152.21,105.14
"27062",133.19,111.5
"2490",141,80.345
"25575",172.01,98.74
"305",139.44,121.8
"45044",167.95,109.95
"47852",150.31,117.33
"14992",164.81,130.29
"56502",178.02,103.31
"43159",153.17,107.92
"27908",168.58,98.689
"17401",132.9,106.07
"29197",161.61,132.49
"8738",150.16,100.3
"12069",164.24,111.02
"32038",165.01,104.87
"4105",163.03,101.43
"18849",128.92,88.358
"58528",126.46,82.598
"52803",162.77,103.16
"40500",203.77,87.869
"29084",121.35,59.671
"34641",168.3,108.16
"18893",156.52,130.59
"14740",134.52,92.9
"16933",175.68,110.73
"34215",147.14,108.39
"40618",152.52,107.57
"55440",152.82,120.75
"49349",175.66,105.85
"18466",161.85,89.298
"32988",121.98,71.342
"44711",138.7,112.52
"57187",186.51,103.54
"23472",143.33,133.13
"13603",192.32,99.561
"13465",108.23,91.558
"39757",144.08,137.37
"13518",138.19,114.34
"17303",135.97,110.91
"52050",157.26,77.513
"3991",165.15,113.5
"14351",135.9,117.68
"61754",163.95,87.672
"23076",172.24,100.61
"53350",170.58,95.28
"19328",126.33,88.532
"64766",121.85,85.369
"34392",126,73.312
"53442",190.98,97.229
"54016",132.7,67.3
"17425",147.46,111.92
"28623",154.12,131.6
"64553",144.5,96.634
"46169",132.31,96.077
"52066",154.04,99.374
"26899",148.62,102.34
"13363",140.05,104.9
"20171",140.77,115.89
"9823",166.93,75.69
"5742",121.27,121.05
"59162",165.88,93.952
"37027",169.12,103.91
"1419",180,124.03
"6495",142.32,80.353
"8474",115.79,90.046
"39591",177.27,107.6
"38797",160.9,132.51
"51881",182.35,101.31
"52658",137.92,110.11
"37233",161.81,100.05
"5733",186.78,109.72
"3148",152.08,88.654
"10686",115.58,75.695
"46406",145.3,109.51
"39393",150.57,81.634
"18421",151.18,116.67
"27685",163.34,96.197
"45725",134.44,51.597
"31904",148.21,82.086
"38416",178.53,124.41
"50696",151.58,122.2
"51497",178.56,91.888
"16838",138.95,108.78
"10883",155.02,106.57
"52466",183.46,108.03
"24067",145.48,95.899
"59780",149.9,99.402
"44879",172.04,105.41
"41892",195.38,101.97
"46963",155.82,105.92
"60600",126.45,81.419
"63431",166.2,99.592
"39793",99.48,102.28
"54144",163.92,86.525
"42402",164.83,99.544
"43930",204.3,94.151
"57295",190.35,127.99
"12024",185.41,99.905
"27002",121.36,97.597
"10265",148.88,76.209
"42340",153.74,102.07
"52315",127.75,85.175
"53296",155.79,107.22
"19688",163.8,113.54
"19707",112.22,77.95
"41348",179.24,105.43
"18581",139.35,102.88
"7651",156.09,100.28
"25488",183.71,137.25
"20968",170.52,94.181
"43306",159.94,104.49
"65128",133.79,90.03
"28383",148.78,75.076
"26031",125.02,135.1
"10216",198.11,111.1
"54051",186.37,103.03
"17887",157.85,81.286
"42472",176.43,123.11
"45336",123.23,79.385
"9764",197.21,104.85
"32730",188.76,98.107
"13881",174.66,81.311
"10296",152.31,103.64
"48772",110.58,101.68
"26004",139.66,98.82
"17124",172.73,102.95
"28313",138.03,95.375
"34835",136.14,106.72
"11070",183.34,59.23
"17987",125.79,101.32
"24413",171.06,74.233
"42227",155.13,105.28
"62171",155.57,72.403
"65281",193.22,66.97
"55941",158.95,105.77
"52904",146.36,105.52
"55365",166.16,100.65
